timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1340616438965,170,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,169
1340616439873,201,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,201
1340616440782,178,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,178
1340616441691,452,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,232964,425
1340616442600,166,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,166
1340616443543,222,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,222
1340622365993,332,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,332
1340622366905,370,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,370
1340622367809,179,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,178
1340622368720,208,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,207
1340622369627,304,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,304
1340622370577,655,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,655
1340622371446,167,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,166
1340622372391,212,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,211
1340622373285,352,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,233157,331
1340622374312,273,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,273
1340622375107,169,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,169
1340669207416,323,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,323
1340669208340,289,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,289
1340669209216,272,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,271
1340669210125,253,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,253
1340669211033,167,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,167
1340669211942,167,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,167
1340669212850,166,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,166
1340669213759,136,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,136
1340669214668,323,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,233356,305
1340669215577,145,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,144
1340669216520,171,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,171
1340680016374,290,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,290
1340680017280,614,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,614
1340680018189,220,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,220
1340680019098,347,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,347
1340680020008,268,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,268
1340680020918,149,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,149
1340680021847,201,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,201
1340680022754,145,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,144
1340680023663,414,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,233549,383
1340680024572,175,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,175
1340680025482,203,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,202
1340693694565,384,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-1,text,true,77387,376
1340693695457,541,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-2,text,true,77387,505
1340693696366,201,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,1126,201
1340693697275,123,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,1126,123
1340693698184,170,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,34,169
1340693699093,174,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,42,174
1340693700001,173,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,173
1340693700911,157,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,407,157
1340693701819,211,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,106233,194
1340693702728,119,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,119
1340693703669,162,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,179,161
1340694724426,453,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-1,text,true,77387,445
1340694725316,342,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-2,text,true,77387,329
1340694726226,123,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,1126,123
1340694727134,227,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,1126,227
1340694728043,194,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,34,194
1340694728952,174,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,42,173
1340694729860,130,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,130
1340694730770,163,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,407,163
1340694731677,282,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,106419,272
1340694732602,137,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,137
1340694733544,140,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,179,140
1340695395661,379,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-1,text,true,77387,371
1340695396598,324,Get /client/profileQnsAns/77,200,OK,Extra Profiles and Misc 6-2,text,true,77387,314
1340695397462,125,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,1126,124
1340695398371,233,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,1126,232
1340695399280,139,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,34,138
1340695400189,191,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,42,190
1340695401097,105,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,104
1340695402006,162,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,407,162
1340695402915,320,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,106605,309
1340695403823,99,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,98
1340695404765,100,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,179,100
1340708791876,374,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,373
1340708792768,255,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,254
1340708793677,249,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,249
1340708794585,305,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,305
1340708795494,153,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,152
1340708796403,256,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,255
1340708797311,282,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,281
1340708798220,182,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,182
1340708799129,341,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,233736,322
1340708800038,260,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,259
1340708800980,154,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,154
1340755719735,278,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,278
1340755720625,270,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,270
1340755721534,210,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,210
1340755722443,180,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,180
1340755723351,227,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,227
1340755724260,175,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,175
1340755725168,159,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,159
1340755726077,263,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,263
1340755726986,375,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,233923,337
1340755727911,230,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,229
1340755728853,148,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,148
1340766461450,360,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,360
1340766462357,376,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,376
1340766463267,306,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,306
1340766464176,241,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,241
1340766465086,159,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,159
1340766465994,219,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,218
1340766466950,152,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,152
1340766467813,156,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,156
1340766468720,335,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,234110,302
1340766469629,159,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,158
1340766470538,163,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,163
1340795298545,275,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,275
1340795299435,333,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,333
1340795300344,227,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,227
1340795301253,242,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,241
1340795302161,253,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,253
1340795303070,245,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,245
1340795303978,166,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,166
1340795304887,220,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,220
1340795305796,451,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,234297,432
1340795306705,157,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,157
1340795307648,280,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,279
1340842087605,288,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,288
1340842088496,271,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,271
1340842089405,330,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,329
1340842090315,214,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,213
1340842091223,185,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,185
1340842092132,142,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,141
1340842093042,159,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,159
1340842093949,152,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,152
1340842094857,411,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,234484,388
1340842095766,223,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,223
1340842096708,183,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,183
1340852883738,1023,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,1023
1340852882819,1972,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,1972
1340852884647,185,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,185
1340852885556,294,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,293
1340852886465,161,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,161
1340852887374,286,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,286
1340852888282,147,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,147
1340852889191,269,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,269
1340852890099,360,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,234484,342
1340852891008,268,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,268
1340852891917,214,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,213
1340881699485,365,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,364
1340881700470,277,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,277
1340881701378,186,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,185
1340881702288,235,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,235
1340881703196,140,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,140
1340881704105,174,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,174
1340881705079,142,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,142
1340881705920,144,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,144
1340881706829,354,Get client/projects,200,OK,Extra Profiles and Misc 6-9,text,true,234671,325
1340881707676,153,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,text,true,76,153
1340881708585,221,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,text,true,68,221
1340928483980,344,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,text,false,43,344
1340928483058,1341,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,text,false,43,1341
1340928484888,191,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,text,true,4771,191
1340928485797,279,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,text,true,4771,279
1340928486705,224,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,text,true,110,224
1340928487614,133,Get client/channels,200,OK,Extra Profiles and Misc 6-6,text,true,134,133
1340928488522,207,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,text,true,238,207
1340928489431,150,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,text,true,149,150
